step,time_s,picard_iterations,picard_final_delta,linear_normalized_inf_residual,moisture_balance_residual,energy_balance_residual
332,83.000000,4,5.506706e-14,1.294777e-16,1.775460e-20,2.378708e-12
333,83.250000,4,5.462297e-14,1.493940e-16,-2.596024e-20,3.134548e-12
334,83.500000,4,5.462297e-14,1.154694e-16,1.238124e-20,3.526290e-12
335,83.750000,4,5.506706e-14,1.154759e-16,-4.367514e-21,4.250322e-12
336,84.000000,4,5.506706e-14,1.327855e-16,3.462247e-20,-4.006795e-12
337,84.250000,4,5.506706e-14,1.261433e-16,1.925676e-20,2.250866e-12
338,84.500000,4,5.506706e-14,1.732429e-16,-1.220919e-20,-5.649925e-13
339,84.750000,4,5.506706e-14,1.155016e-16,-1.504807e-20,-6.931677e-13
340,85.000000,4,5.462297e-14,1.155079e-16,9.264423e-23,-4.319989e-12
341,85.250000,4,5.462297e-14,1.360894e-16,5.710855e-21,-7.595036e-13
342,85.500000,4,5.462297e-14,1.155206e-16,-2.395515e-21,-1.826317e-14
343,85.750000,4,5.462297e-14,1.155269e-16,7.034344e-21,-9.366397e-13
344,86.000000,4,5.417888e-14,1.155332e-16,4.618977e-21,1.833811e-12
345,86.250000,4,5.462297e-14,1.155395e-16,-1.187831e-20,2.624567e-12
346,86.500000,4,5.462297e-14,1.427112e-16,2.532496e-20,2.370215e-12
347,86.750000,4,5.462297e-14,1.155522e-16,9.833523e-21,5.106471e-13
348,87.000000,4,5.417888e-14,1.444481e-16,2.276401e-21,2.665146e-12
349,87.250000,4,5.373479e-14,1.155648e-16,1.654361e-21,-3.116285e-12
350,87.500000,4,5.417888e-14,1.155711e-16,-2.243314e-21,1.271983e-12
351,87.750000,4,5.417888e-14,1.155773e-16,-1.786710e-21,3.851364e-13
352,88.000000,4,5.462297e-14,1.733755e-16,5.671150e-21,2.847722e-13
353,88.250000,4,5.417888e-14,1.444874e-16,5.816734e-21,-4.662437e-12
354,88.500000,4,5.329071e-14,1.155962e-16,1.028351e-20,5.484280e-12
355,88.750000,4,5.373479e-14,1.734037e-16,-2.014350e-20,-8.266721e-13
356,89.000000,4,5.373479e-14,1.156088e-16,-1.012469e-20,1.071143e-12
357,89.250000,4,5.417888e-14,1.459921e-16,4.843970e-21,-1.745382e-12
358,89.500000,4,5.417888e-14,1.156213e-16,-2.680065e-21,-3.159528e-12
359,89.750000,4,5.373479e-14,1.156276e-16,1.378414e-20,-6.422862e-12
360,90.000000,4,5.329071e-14,1.156338e-16,-2.216182e-20,-1.690148e-12
361,90.250000,4,5.329071e-14,1.156401e-16,2.235373e-20,-5.845879e-13
362,90.500000,4,5.373479e-14,1.156463e-16,1.680831e-20,-3.096357e-12
363,90.750000,4,5.373479e-14,1.445657e-16,1.932956e-20,-4.567069e-12
364,91.000000,4,5.373479e-14,1.156588e-16,2.959983e-20,-2.461753e-12
365,91.250000,4,5.329071e-14,1.393294e-16,-7.775498e-21,-4.786727e-13
366,91.500000,4,5.373479e-14,1.156713e-16,1.009822e-20,-1.560918e-12
367,91.750000,4,5.284662e-14,1.326882e-16,2.246623e-20,-1.125322e-12
368,92.000000,4,5.373479e-14,1.156838e-16,1.819797e-21,6.936285e-12
369,92.250000,4,5.373479e-14,1.260477e-16,-6.326277e-21,-3.441025e-12
370,92.500000,4,5.329071e-14,1.156962e-16,-4.144506e-20,3.152867e-12
371,92.750000,4,5.373479e-14,1.260416e-16,-1.436647e-20,-6.043943e-12
372,93.000000,4,5.284662e-14,1.157086e-16,-3.626360e-21,1.982969e-12
373,93.250000,4,5.329071e-14,1.157149e-16,-3.619742e-21,1.753819e-12
374,93.500000,4,5.284662e-14,1.157211e-16,-1.432677e-20,2.629286e-12
375,93.750000,4,5.373479e-14,1.157273e-16,1.949499e-20,1.218470e-12
376,94.000000,4,5.284662e-14,1.446668e-16,-1.324151e-20,1.542932e-12
377,94.250000,4,5.329071e-14,1.157397e-16,1.589510e-20,1.711409e-13
378,94.500000,4,5.284662e-14,1.227036e-16,1.991851e-20,-3.873568e-12
379,94.750000,4,5.329071e-14,1.492305e-16,-6.862290e-21,5.500600e-13
380,95.000000,4,5.284662e-14,1.226976e-16,6.538036e-21,1.226186e-12
381,95.250000,4,5.240253e-14,1.157640e-16,-4.003554e-21,-1.534328e-13
382,95.500000,4,5.195844e-14,1.157700e-16,2.918293e-21,3.941292e-13
383,95.750000,4,5.240253e-14,1.193726e-16,-1.277829e-20,-2.673750e-12
384,96.000000,4,5.284662e-14,1.260013e-16,3.019540e-20,1.069478e-12
385,96.250000,4,5.240253e-14,1.226824e-16,2.593377e-20,2.422618e-12
386,96.500000,4,5.284662e-14,1.359420e-16,-1.985233e-20,1.138478e-12
387,96.750000,4,5.284662e-14,1.447499e-16,-7.021109e-21,-1.380729e-12
388,97.000000,4,5.284662e-14,1.158059e-16,6.286573e-22,4.022893e-13
389,97.250000,4,5.195844e-14,1.737178e-16,2.579480e-20,-8.850698e-13
390,97.500000,4,5.240253e-14,1.158178e-16,3.816942e-20,-5.880296e-13
391,97.750000,4,5.284662e-14,1.292945e-16,1.389663e-20,-1.870171e-13
392,98.000000,4,5.240253e-14,1.193458e-16,-1.604069e-20,-4.230449e-12
393,98.250000,4,5.284662e-14,1.392333e-16,3.040054e-20,4.925393e-12
394,98.500000,4,5.240253e-14,1.657497e-16,3.606507e-21,-6.459833e-13
395,98.750000,4,5.195844e-14,1.158477e-16,-1.966705e-20,3.236522e-12
396,99.000000,4,5.151435e-14,1.158536e-16,1.531938e-20,4.979961e-12
397,99.250000,4,5.240253e-14,1.158596e-16,1.383046e-21,4.296563e-12
398,99.500000,4,5.195844e-14,1.737983e-16,-1.204375e-21,-3.898881e-12
399,99.750000,4,5.195844e-14,1.292685e-16,-3.864588e-21,-1.642797e-12
400,100.000000,4,5.195844e-14,1.448468e-16,-8.271806e-22,5.100920e-13
401,100.250000,4,5.240253e-14,1.226331e-16,1.798622e-20,2.897516e-12
402,100.500000,4,5.151435e-14,1.158893e-16,-8.748262e-21,-4.557910e-12
403,100.750000,4,5.195844e-14,1.259411e-16,-1.396281e-21,2.626066e-12
404,101.000000,4,5.195844e-14,1.159954e-16,2.883221e-20,2.520595e-12
405,101.250000,4,5.240253e-14,1.358769e-16,1.009822e-20,6.992185e-13
406,101.500000,4,5.240253e-14,1.159130e-16,3.598567e-20,-1.290523e-12
407,101.750000,4,5.195844e-14,1.738784e-16,3.771944e-21,5.542566e-12
408,102.000000,4,5.240253e-14,1.159248e-16,-1.655023e-20,1.962264e-12
409,102.250000,4,5.195844e-14,1.449134e-16,6.465244e-21,7.208123e-13
410,102.500000,4,5.195844e-14,1.159367e-16,-1.029674e-20,6.387113e-13
411,102.750000,4,5.151435e-14,1.457967e-16,4.158402e-20,4.493628e-13
412,103.000000,4,5.151435e-14,1.159485e-16,-1.889942e-20,1.225131e-13
413,103.250000,4,5.151435e-14,1.159544e-16,-2.572863e-20,-3.242906e-12
414,103.500000,4,5.151435e-14,1.159603e-16,1.086584e-20,-3.874956e-12
415,103.750000,4,5.151435e-14,1.457817e-16,3.093655e-20,1.304734e-12
416,104.000000,4,5.107026e-14,1.490910e-16,1.328121e-20,-1.770195e-12
417,104.250000,4,5.107026e-14,1.258958e-16,2.944101e-20,3.607226e-12
418,104.500000,4,5.151435e-14,1.739758e-16,2.294930e-20,1.151523e-12
419,104.750000,4,5.151435e-14,1.192635e-16,6.147606e-21,8.923973e-13
420,105.000000,4,5.151435e-14,1.739934e-16,-3.527098e-21,8.646417e-13
421,105.250000,4,5.107026e-14,1.325082e-16,3.396073e-20,-2.138678e-12
422,105.500000,4,5.151435e-14,1.160074e-16,-2.163904e-20,1.138756e-12
423,105.750000,4,5.151435e-14,1.291887e-16,-1.311578e-20,5.829781e-13
424,106.000000,4,5.151435e-14,1.160190e-16,-3.063877e-21,4.998113e-12
425,106.250000,4,5.107026e-14,1.740370e-16,4.460158e-21,-1.593947e-12
426,106.500000,4,5.151435e-14,1.160304e-16,6.564505e-21,-2.018052e-12
427,106.750000,4,5.151435e-14,1.740541e-16,1.882001e-20,2.267853e-12
428,107.000000,4,5.062617e-14,1.740627e-16,1.635171e-20,4.333645e-12
429,107.250000,4,5.062617e-14,1.450593e-16,-7.232867e-21,-3.997025e-12
430,107.500000,4,5.151435e-14,1.160532e-16,-3.410631e-20,-5.705214e-12
431,107.750000,4,5.062617e-14,1.160588e-16,-3.627022e-20,-2.059797e-12
432,108.000000,4,5.107026e-14,1.160645e-16,2.489483e-20,3.702871e-12
433,108.250000,4,5.107026e-14,1.160702e-16,4.579272e-21,-3.248124e-12
434,108.500000,4,5.107026e-14,1.192167e-16,1.350621e-20,-2.431833e-12
435,108.750000,4,5.062617e-14,1.741224e-16,2.203609e-20,-3.623046e-12
436,109.000000,4,5.062617e-14,1.160872e-16,1.754285e-20,-4.634626e-12
437,109.250000,4,5.107026e-14,1.324524e-16,2.482204e-20,4.643175e-12
438,109.500000,4,5.107026e-14,1.160986e-16,7.974021e-21,2.847722e-13
439,109.750000,4,4.973799e-14,1.161042e-16,-1.907809e-20,1.580625e-12
440,110.000000,4,5.107026e-14,1.225087e-16,5.095433e-21,-5.748013e-12
441,110.250000,4,5.062617e-14,1.161156e-16,-2.106994e-20,3.349099e-12
442,110.500000,4,5.107026e-14,1.161212e-16,-1.672890e-20,-3.631428e-12
443,110.750000,4,5.107026e-14,1.191881e-16,-1.062762e-20,-1.150136e-12
444,111.000000,4,5.062617e-14,1.522919e-16,-2.376324e-20,1.680545e-12
445,111.250000,4,5.062617e-14,1.161382e-16,-2.066628e-20,-1.621592e-12
446,111.500000,4,5.018208e-14,1.161438e-16,3.844735e-21,-1.473432e-12
447,111.750000,4,5.062617e-14,1.161495e-16,1.498190e-20,-1.741940e-13
448,112.000000,4,5.062617e-14,1.191722e-16,3.811648e-21,2.381650e-12
449,112.250000,4,5.018208e-14,1.161608e-16,-3.586655e-21,7.518430e-13
450,112.500000,4,5.062617e-14,1.161664e-16,-2.062658e-20,5.292988e-13
451,112.750000,4,5.018208e-14,1.161720e-16,-3.394749e-21,1.865341e-12
452,113.000000,4,5.018208e-14,1.357092e-16,1.257315e-21,1.321554e-12
453,113.250000,4,5.062617e-14,1.161833e-16,2.606612e-20,-1.781908e-12
454,113.500000,4,5.018208e-14,1.161889e-16,3.737533e-20,3.506584e-12
455,113.750000,4,5.018208e-14,1.742918e-16,2.755504e-20,-5.152545e-13
456,114.000000,4,5.018208e-14,1.743003e-16,3.319310e-20,-3.735345e-12
457,114.250000,4,5.018208e-14,1.743087e-16,3.357692e-20,5.130230e-12
458,114.500000,4,4.973799e-14,1.162114e-16,2.086480e-20,-1.577072e-13
459,114.750000,4,4.973799e-14,1.162170e-16,-2.335958e-21,3.330114e-13
460,115.000000,4,5.018208e-14,1.290613e-16,-3.252474e-20,-3.514355e-12
461,115.250000,4,5.018208e-14,1.162282e-16,-3.679299e-21,3.272327e-12
462,115.500000,4,5.062617e-14,1.191270e-16,-8.225484e-21,7.069345e-13
463,115.750000,4,5.018208e-14,1.162395e-16,1.500175e-20,1.341316e-12
464,116.000000,4,5.018208e-14,1.522095e-16,1.240771e-20,1.356415e-12
465,116.250000,4,5.018208e-14,1.323525e-16,4.466775e-21,-3.621325e-12
466,116.500000,4,4.973799e-14,1.356576e-16,3.018878e-20,-3.450629e-12
467,116.750000,4,5.018208e-14,1.162618e-16,4.010172e-21,-1.346978e-12
468,117.000000,4,5.018208e-14,1.453343e-16,1.899207e-21,2.082445e-12
469,117.250000,4,4.973799e-14,1.224126e-16,6.286573e-21,3.383183e-12
470,117.500000,4,4.929390e-14,1.162786e-16,1.684140e-20,5.480505e-12
471,117.750000,4,4.929390e-14,1.162841e-16,1.329445e-20,1.070755e-12
472,118.000000,4,5.018208e-14,1.162896e-16,-5.181459e-21,-1.653788e-12
473,118.250000,4,4.973799e-14,1.223991e-16,1.131583e-21,1.016409e-12
474,118.500000,4,5.018208e-14,1.744506e-16,2.028909e-20,2.510048e-12
475,118.750000,4,4.973799e-14,1.163059e-16,-1.325474e-20,3.413381e-13
476,119.000000,4,4.973799e-14,1.744669e-16,2.793223e-20,6.231682e-13
477,119.250000,4,4.973799e-14,1.521551e-16,1.600760e-20,2.506662e-12
478,119.500000,4,4.929390e-14,1.163221e-16,9.635000e-21,1.752376e-12
479,119.750000,4,4.973799e-14,1.256863e-16,-1.362532e-20,-2.363443e-12
480,120.000000,4,4.929390e-14,1.163330e-16,-1.395619e-20,1.965650e-12
481,120.250000,4,4.929390e-14,1.190647e-16,2.918293e-21,-2.368938e-12
482,120.500000,4,4.929390e-14,1.163438e-16,-5.459392e-21,-1.859901e-12
483,120.750000,4,4.973799e-14,1.454365e-16,-3.380191e-20,-3.415046e-13
484,121.000000,4,5.018208e-14,1.163546e-16,-2.582127e-20,-2.698064e-12
485,121.250000,4,4.929390e-14,1.163600e-16,3.355045e-21,5.304646e-13
486,121.500000,4,4.973799e-14,1.421968e-16,1.753623e-21,9.593437e-13
487,121.750000,4,4.929390e-14,1.454635e-16,2.649625e-20,-1.106226e-12
488,122.000000,4,4.929390e-14,1.163762e-16,-7.385069e-21,1.613099e-12
489,122.250000,4,4.973799e-14,1.163816e-16,-1.449220e-21,-1.232070e-12
490,122.500000,4,4.929390e-14,1.163870e-16,-1.290402e-20,2.699341e-12
491,122.750000,4,4.884981e-14,1.163924e-16,2.657566e-20,-1.481759e-12
492,123.000000,4,4.884981e-14,1.163978e-16,-1.610024e-20,2.335909e-12
493,123.250000,4,4.973799e-14,1.164031e-16,2.472277e-20,4.455381e-12
494,123.500000,4,4.929390e-14,1.164085e-16,-1.155406e-20,7.694956e-13
495,123.750000,4,4.929390e-14,1.164139e-16,1.831047e-20,-5.040413e-14
496,124.000000,4,4.929390e-14,1.164193e-16,-2.181772e-20,-7.185919e-13
497,124.250000,4,4.884981e-14,1.164247e-16,2.620508e-21,-6.386003e-13
498,124.500000,4,4.929390e-14,1.223161e-16,2.060011e-20,1.287859e-14
499,124.750000,4,4.929390e-14,1.256186e-16,-3.007629e-20,4.820033e-13
500,125.000000,4,4.929390e-14,1.455510e-16,-3.176374e-22,-4.996559e-13
501,125.250000,4,4.929390e-14,1.746692e-16,2.554334e-21,-1.429523e-12
502,125.500000,4,4.884981e-14,1.164515e-16,8.192397e-21,3.092471e-12
503,125.750000,4,4.884981e-14,1.189944e-16,-1.204375e-21,1.759703e-14
504,126.000000,4,4.929390e-14,1.746933e-16,1.014454e-20,1.704192e-13
505,126.250000,4,4.884981e-14,1.455845e-16,3.351736e-20,-2.533029e-12
506,126.500000,4,4.884981e-14,1.289004e-16,-1.148788e-20,-4.491130e-12
507,126.750000,4,4.884981e-14,1.164783e-16,-9.926167e-21,-2.826572e-12
508,127.000000,4,4.884981e-14,1.164836e-16,1.236139e-20,-2.216116e-12
509,127.250000,4,4.884981e-14,1.747335e-16,1.154082e-20,-3.034850e-12
510,127.500000,4,4.884981e-14,1.164943e-16,4.555449e-20,-1.444178e-12
511,127.750000,4,4.884981e-14,1.164997e-16,2.592053e-20,-2.797040e-12
512,128.000000,4,4.840572e-14,1.165050e-16,-1.885972e-21,3.656520e-13
513,128.250000,4,4.884981e-14,1.456380e-16,2.140743e-20,-7.164269e-13
514,128.500000,4,4.884981e-14,1.747736e-16,7.080666e-22,-2.900458e-13
515,128.750000,4,4.840572e-14,1.165210e-16,1.760240e-21,-2.016276e-12
516,129.000000,4,4.840572e-14,1.165264e-16,-6.518183e-21,5.188350e-12
517,129.250000,4,4.840572e-14,1.165317e-16,5.174842e-21,-2.167877e-12
518,129.500000,4,4.796163e-14,1.456713e-16,1.756932e-20,1.727063e-12
519,129.750000,4,4.884981e-14,1.165424e-16,-5.691003e-21,1.084577e-12
520,130.000000,4,4.840572e-14,1.456846e-16,3.874514e-20,2.054024e-12
521,130.250000,4,4.884981e-14,1.453683e-16,-1.713918e-20,-4.188649e-12
522,130.500000,4,4.840572e-14,1.255420e-16,3.288208e-20,1.785017e-12
523,130.750000,4,4.884981e-14,1.255387e-16,4.116712e-20,-1.200040e-12
524,131.000000,4,4.751755e-14,1.189283e-16,5.684385e-21,-4.093392e-13
525,131.250000,4,4.884981e-14,1.748606e-16,1.245403e-20,-3.073430e-12
526,131.500000,4,4.884981e-14,1.255288e-16,2.428602e-21,5.179190e-13
527,131.750000,4,4.796163e-14,1.457301e-16,-5.757177e-22,-3.214540e-12
528,132.000000,4,4.796163e-14,1.165893e-16,3.085715e-20,-3.192668e-12
529,132.250000,4,4.796163e-14,1.165945e-16,4.579934e-20,7.105427e-14
530,132.500000,4,4.884981e-14,1.255155e-16,-1.048203e-20,1.479705e-12
531,132.750000,4,4.840572e-14,1.166048e-16,9.456329e-21,1.295408e-12
532,133.000000,4,4.840572e-14,1.166100e-16,1.033645e-20,1.063261e-12
533,133.250000,4,4.796163e-14,1.457689e-16,-3.024172e-21,-3.527179e-12
534,133.500000,4,4.840572e-14,1.166203e-16,-8.629148e-21,1.188050e-12
535,133.750000,4,4.796163e-14,1.166255e-16,-2.087804e-20,-4.356071e-12
536,134.000000,4,4.796163e-14,1.166306e-16,8.887229e-21,-2.294942e-12
537,134.250000,4,4.796163e-14,1.166358e-16,-1.160038e-20,-5.026646e-12
538,134.500000,4,4.840572e-14,1.166409e-16,4.677872e-20,-2.544631e-12
539,134.750000,4,4.840572e-14,1.386947e-16,-7.530652e-21,4.951595e-13
540,135.000000,4,4.796163e-14,1.166512e-16,3.831501e-21,2.464473e-12
541,135.250000,4,4.751755e-14,1.749846e-16,9.330597e-21,1.529443e-12
542,135.500000,4,4.796163e-14,1.166615e-16,3.798413e-21,3.601786e-12
543,135.750000,4,4.796163e-14,1.166667e-16,3.116817e-21,2.637002e-12
544,136.000000,4,4.796163e-14,1.166718e-16,1.437971e-20,4.476086e-12
545,136.250000,4,4.796163e-14,1.287675e-16,1.312239e-20,-1.342371e-12
546,136.500000,4,4.796163e-14,1.166821e-16,4.343029e-20,1.437961e-12
547,136.750000,4,4.751755e-14,1.254591e-16,-1.268564e-20,-6.264989e-13
548,137.000000,4,4.796163e-14,1.221543e-16,1.998468e-21,-1.740497e-12
549,137.250000,4,4.796163e-14,1.166975e-16,-3.195564e-20,-3.688161e-13
550,137.500000,4,4.796163e-14,1.167026e-16,-1.797298e-20,8.133494e-13
551,137.750000,4,4.751755e-14,1.485542e-16,-5.704238e-21,-1.017519e-12
552,138.000000,4,4.707346e-14,1.167129e-16,1.654361e-22,1.017408e-12
553,138.250000,4,4.751755e-14,1.167180e-16,1.920383e-20,3.264611e-12
554,138.500000,4,4.707346e-14,1.221349e-16,-5.532184e-21,-7.996936e-13
555,138.750000,4,4.751755e-14,1.167283e-16,1.124304e-20,7.669421e-13
556,139.000000,4,4.751755e-14,1.751001e-16,-3.679299e-21,2.495337e-12
557,139.250000,4,4.751755e-14,1.254259e-16,1.363194e-21,1.632250e-12
558,139.500000,4,4.796163e-14,1.254225e-16,2.659551e-20,2.195355e-12
559,139.750000,4,4.707346e-14,1.751231e-16,1.826415e-21,4.665046e-12
560,140.000000,4,4.751755e-14,1.167538e-16,1.263270e-20,3.964162e-12
561,140.250000,4,4.707346e-14,1.452145e-16,5.068963e-21,3.634759e-12
562,140.500000,4,4.751755e-14,1.751461e-16,-6.928465e-21,7.409406e-12
563,140.750000,4,4.751755e-14,1.221058e-16,2.283680e-20,1.315281e-12
564,141.000000,4,4.707346e-14,1.167743e-16,1.025042e-20,-4.362066e-13
565,141.250000,4,4.751755e-14,1.167794e-16,-4.212004e-20,-1.699196e-12
566,141.500000,4,4.751755e-14,1.167845e-16,3.662756e-20,2.499889e-12
567,141.750000,4,4.796163e-14,1.167896e-16,6.160841e-21,-1.964873e-12
568,142.000000,4,4.707346e-14,1.167947e-16,6.147606e-21,7.843726e-13
569,142.250000,4,4.707346e-14,1.751996e-16,1.730462e-20,-4.729550e-14
570,142.500000,4,4.707346e-14,1.253826e-16,1.735094e-20,1.923683e-12
571,142.750000,4,4.751755e-14,1.168099e-16,4.030024e-21,-6.902257e-13
572,143.000000,4,4.662937e-14,1.168150e-16,-4.698386e-21,-2.269296e-13
573,143.250000,4,4.751755e-14,1.460251e-16,-7.854907e-21,1.477596e-12
574,143.500000,4,4.662937e-14,1.286685e-16,1.199743e-20,1.314615e-12
575,143.750000,4,4.707346e-14,1.168302e-16,5.095433e-22,-4.372058e-13
576,144.000000,4,4.707346e-14,1.286616e-16,3.222696e-21,2.651102e-12
577,144.250000,4,4.707346e-14,1.168401e-16,2.674109e-20,-1.053824e-12
578,144.500000,4,4.751755e-14,1.752676e-16,-1.895236e-20,5.665801e-12
579,144.750000,4,4.707346e-14,1.352488e-16,2.969909e-20,2.189360e-13
580,145.000000,4,4.751755e-14,1.168550e-16,-6.359365e-21,1.799672e-13
581,145.250000,4,4.662937e-14,1.752899e-16,-1.324151e-20,-4.145906e-12
582,145.500000,4,4.751755e-14,1.352380e-16,2.568892e-20,1.311951e-12
583,145.750000,4,4.662937e-14,1.168699e-16,-2.574848e-20,2.532752e-12
584,146.000000,4,4.662937e-14,1.187393e-16,-4.188843e-21,7.873702e-13
585,146.250000,4,4.662937e-14,1.168797e-16,-8.920316e-21,-2.376987e-12
586,146.500000,4,4.618528e-14,1.168847e-16,1.378414e-20,9.895418e-13
587,146.750000,4,4.707346e-14,1.461120e-16,5.604976e-21,-1.621259e-12
588,147.000000,4,4.662937e-14,1.385143e-16,-1.387678e-20,1.174727e-12
589,147.250000,4,4.662937e-14,1.168995e-16,1.349959e-20,-7.154277e-13
590,147.500000,4,4.662937e-14,1.169044e-16,-2.699918e-20,-2.262412e-12
591,147.750000,4,4.707346e-14,1.169094e-16,1.738403e-20,2.242317e-12
592,148.000000,4,4.618528e-14,1.352019e-16,1.333415e-20,-1.365130e-12
593,148.250000,4,4.662937e-14,1.253058e-16,1.698698e-20,1.278200e-12
594,148.500000,4,4.707346e-14,1.169242e-16,-2.024276e-20,5.062506e-12
595,148.750000,4,4.662937e-14,1.252991e-16,-1.677522e-20,-1.722844e-12
596,149.000000,4,4.662937e-14,1.169340e-16,2.559628e-20,1.169731e-12
597,149.250000,4,4.707346e-14,1.754084e-16,1.302313e-20,-2.580158e-13
598,149.500000,4,4.662937e-14,1.219919e-16,-1.111731e-21,5.515588e-12
599,149.750000,4,4.662937e-14,1.219887e-16,-1.130921e-20,-6.861178e-13
600,150.000000,4,4.618528e-14,1.186885e-16,-1.773475e-20,-3.137379e-12
601,150.250000,4,4.618528e-14,1.169586e-16,-1.473705e-20,1.394884e-12
602,150.500000,4,4.618528e-14,1.169635e-16,2.533820e-20,5.819789e-13
603,150.750000,4,4.707346e-14,1.516453e-16,3.285561e-20,4.513057e-13
604,151.000000,4,4.662937e-14,1.754601e-16,-1.588187e-22,-1.107447e-12
605,151.250000,4,4.662937e-14,1.169783e-16,-2.468307e-21,-9.771073e-13
606,151.500000,4,4.662937e-14,1.351512e-16,1.742373e-20,-2.117306e-12
607,151.750000,4,4.662937e-14,1.384439e-16,6.207163e-21,2.571166e-12
608,152.000000,4,4.662937e-14,1.169930e-16,1.393634e-20,2.353673e-12
609,152.250000,4,4.707346e-14,1.252520e-16,-2.047437e-20,-1.397438e-12
610,152.500000,4,4.618528e-14,1.462535e-16,7.160075e-21,-1.459166e-12
611,152.750000,4,4.618528e-14,1.170077e-16,2.688006e-20,2.801315e-12
612,153.000000,4,4.662937e-14,1.170126e-16,9.529121e-22,1.754374e-12
613,153.250000,4,4.618528e-14,1.170175e-16,-8.999725e-21,2.030265e-12
614,153.500000,4,4.662937e-14,1.318265e-16,-1.171288e-20,3.783196e-12
615,153.750000,4,4.662937e-14,1.318230e-16,-6.604210e-21,2.287170e-12
616,154.000000,4,4.662937e-14,1.170322e-16,-3.401367e-21,-5.221379e-13
617,154.250000,4,4.662937e-14,1.170371e-16,1.215625e-20,-1.374900e-12
618,154.500000,4,4.662937e-14,1.170420e-16,5.432922e-21,2.394529e-12
619,154.750000,4,4.618528e-14,1.463086e-16,2.050746e-20,1.862954e-13
620,155.000000,4,4.707346e-14,1.170517e-16,2.991085e-20,-2.492451e-13
621,155.250000,4,4.618528e-14,1.318017e-16,2.140082e-20,-1.120215e-12
622,155.500000,4,4.618528e-14,1.219133e-16,2.283018e-20,2.102429e-12
623,155.750000,4,4.662937e-14,1.186151e-16,-3.582685e-20,1.997513e-12
624,156.000000,4,4.574119e-14,1.170712e-16,-4.713606e-20,2.724598e-12
625,156.250000,4,4.618528e-14,1.170761e-16,1.389663e-21,-5.052625e-12
626,156.500000,4,4.618528e-14,1.482569e-16,6.901995e-21,-6.494805e-14
627,156.750000,4,4.618528e-14,1.170859e-16,2.247946e-20,5.373479e-13
628,157.000000,4,4.618528e-14,1.463634e-16,-1.256653e-20,1.757594e-12
629,157.250000,4,4.662937e-14,1.170956e-16,-3.942674e-20,-3.868350e-12
630,157.500000,4,4.574119e-14,1.171005e-16,-8.748262e-21,1.292966e-12
631,157.750000,4,4.574119e-14,1.350602e-16,1.676199e-20,3.757772e-12
632,158.000000,4,4.574119e-14,1.171101e-16,1.217610e-20,1.095790e-12
633,158.250000,4,4.618528e-14,1.284650e-16,2.275739e-20,-7.709389e-13
634,158.500000,4,4.574119e-14,1.171196e-16,1.923691e-20,1.409317e-12
635,158.750000,4,4.662937e-14,1.464054e-16,1.129598e-20,-7.425172e-13
636,159.000000,4,4.529710e-14,1.464113e-16,3.398058e-20,-2.200462e-12
637,159.250000,4,4.618528e-14,1.171338e-16,-1.138201e-21,-6.014078e-13
638,159.500000,4,4.529710e-14,1.171386e-16,9.383537e-21,3.428591e-12
639,159.750000,4,4.574119e-14,1.251507e-16,1.383046e-20,-3.714695e-12
640,160.000000,4,4.618528e-14,1.171481e-16,-4.268252e-21,-1.205591e-12
641,160.250000,4,4.618528e-14,1.284371e-16,-4.063111e-21,6.344925e-13
642,160.500000,4,4.574119e-14,1.251405e-16,-8.893846e-21,6.578071e-13
643,160.750000,4,4.574119e-14,1.284302e-16,-6.220398e-22,1.652012e-13
644,161.000000,4,4.529710e-14,1.757505e-16,1.932294e-21,2.332690e-12
645,161.250000,4,4.574119e-14,1.171717e-16,-1.238786e-20,-2.686185e-12
646,161.500000,4,4.574119e-14,1.757647e-16,-2.964615e-21,-1.330380e-12
647,161.750000,4,4.529710e-14,1.464765e-16,1.621274e-21,-1.686651e-12
648,162.000000,4,4.574119e-14,1.757789e-16,-1.634509e-21,-6.757928e-13
649,162.250000,4,4.529710e-14,1.171907e-16,1.886634e-20,-2.270517e-12
650,162.500000,4,4.574119e-14,1.185284e-16,3.313355e-20,-4.981793e-12
