record_type,time_s,time_h,radius_cm,r_cm,is_surface,temperature_C,moisture_kgkg
sample_fixed,14820,4.11666667,1.4700,0.0000,0,49.9946,2.2125
sample_fixed,14820,4.11666667,1.4700,0.1000,0,49.9946,2.2053
sample_fixed,14820,4.11666667,1.4700,0.2000,0,49.9946,2.1836
sample_fixed,14820,4.11666667,1.4700,0.3000,0,49.9947,2.1473
sample_fixed,14820,4.11666667,1.4700,0.4000,0,49.9948,2.0961
sample_fixed,14820,4.11666667,1.4700,0.5000,0,49.9949,2.0297
sample_fixed,14820,4.11666667,1.4700,0.6000,0,49.9951,1.9477
sample_fixed,14820,4.11666667,1.4700,0.7000,0,49.9953,1.8501
sample_fixed,14820,4.11666667,1.4700,0.8000,0,49.9955,1.7366
sample_fixed,14820,4.11666667,1.4700,0.9000,0,49.9959,1.6075
sample_fixed,14820,4.11666667,1.4700,1.0000,0,49.9963,1.4630
sample_fixed,14820,4.11666667,1.4700,1.1000,0,49.9967,1.3034
sample_fixed,14820,4.11666667,1.4700,1.2000,0,49.9972,1.1288
sample_fixed,14820,4.11666667,1.4700,1.3000,0,49.9978,0.9385
sample_fixed,14820,4.11666667,1.4700,1.4000,0,49.9985,0.7293
sample_surface,14820,4.11666667,1.4700,1.4700,1,49.9994,0.5657
sample_fixed,14880,4.13333333,1.4690,0.0000,0,49.9948,2.2082
sample_fixed,14880,4.13333333,1.4690,0.1000,0,49.9949,2.2010
sample_fixed,14880,4.13333333,1.4690,0.2000,0,49.9949,2.1793
sample_fixed,14880,4.13333333,1.4690,0.3000,0,49.9950,2.1429
sample_fixed,14880,4.13333333,1.4690,0.4000,0,49.9951,2.0916
sample_fixed,14880,4.13333333,1.4690,0.5000,0,49.9953,2.0251
sample_fixed,14880,4.13333333,1.4690,0.6000,0,49.9955,1.9430
sample_fixed,14880,4.13333333,1.4690,0.7000,0,49.9957,1.8453
sample_fixed,14880,4.13333333,1.4690,0.8000,0,49.9960,1.7318
sample_fixed,14880,4.13333333,1.4690,0.9000,0,49.9963,1.6027
sample_fixed,14880,4.13333333,1.4690,1.0000,0,49.9967,1.4582
sample_fixed,14880,4.13333333,1.4690,1.1000,0,49.9972,1.2987
sample_fixed,14880,4.13333333,1.4690,1.2000,0,49.9977,1.1243
sample_fixed,14880,4.13333333,1.4690,1.3000,0,49.9983,0.9343
sample_fixed,14880,4.13333333,1.4690,1.4000,0,49.9989,0.7253
sample_surface,14880,4.13333333,1.4690,1.4690,1,49.9998,0.5642
sample_fixed,14940,4.15000000,1.4680,0.0000,0,49.9952,2.2040
sample_fixed,14940,4.15000000,1.4680,0.1000,0,49.9952,2.1968
sample_fixed,14940,4.15000000,1.4680,0.2000,0,49.9952,2.1750
sample_fixed,14940,4.15000000,1.4680,0.3000,0,49.9953,2.1385
sample_fixed,14940,4.15000000,1.4680,0.4000,0,49.9955,2.0871
sample_fixed,14940,4.15000000,1.4680,0.5000,0,49.9956,2.0205
sample_fixed,14940,4.15000000,1.4680,0.6000,0,49.9959,1.9383
sample_fixed,14940,4.15000000,1.4680,0.7000,0,49.9961,1.8405
sample_fixed,14940,4.15000000,1.4680,0.8000,0,49.9964,1.7270
sample_fixed,14940,4.15000000,1.4680,0.9000,0,49.9968,1.5979
sample_fixed,14940,4.15000000,1.4680,1.0000,0,49.9972,1.4535
sample_fixed,14940,4.15000000,1.4680,1.1000,0,49.9976,1.2941
sample_fixed,14940,4.15000000,1.4680,1.2000,0,49.9981,1.1199
sample_fixed,14940,4.15000000,1.4680,1.3000,0,49.9987,0.9301
sample_fixed,14940,4.15000000,1.4680,1.4000,0,49.9993,0.7213
sample_surface,14940,4.15000000,1.4680,1.4680,1,50.0001,0.5627
sample_fixed,15000,4.16666667,1.4670,0.0000,0,49.9955,2.1997
sample_fixed,15000,4.16666667,1.4670,0.1000,0,49.9956,2.1925
sample_fixed,15000,4.16666667,1.4670,0.2000,0,49.9956,2.1707
sample_fixed,15000,4.16666667,1.4670,0.3000,0,49.9957,2.1341
sample_fixed,15000,4.16666667,1.4670,0.4000,0,49.9959,2.0826
sample_fixed,15000,4.16666667,1.4670,0.5000,0,49.9960,2.0159
sample_fixed,15000,4.16666667,1.4670,0.6000,0,49.9963,1.9336
sample_fixed,15000,4.16666667,1.4670,0.7000,0,49.9965,1.8357
sample_fixed,15000,4.16666667,1.4670,0.8000,0,49.9968,1.7222
sample_fixed,15000,4.16666667,1.4670,0.9000,0,49.9972,1.5931
sample_fixed,15000,4.16666667,1.4670,1.0000,0,49.9976,1.4488
sample_fixed,15000,4.16666667,1.4670,1.1000,0,49.9980,1.2896
sample_fixed,15000,4.16666667,1.4670,1.2000,0,49.9985,1.1155
sample_fixed,15000,4.16666667,1.4670,1.3000,0,49.9990,0.9259
sample_fixed,15000,4.16666667,1.4670,1.4000,0,49.9996,0.7173
sample_surface,15000,4.16666667,1.4670,1.4670,1,50.0003,0.5611
sample_fixed,15060,4.18333333,1.4660,0.0000,0,49.9959,2.1955
sample_fixed,15060,4.18333333,1.4660,0.1000,0,49.9960,2.1882
sample_fixed,15060,4.18333333,1.4660,0.2000,0,49.9960,2.1663
sample_fixed,15060,4.18333333,1.4660,0.3000,0,49.9961,2.1297
sample_fixed,15060,4.18333333,1.4660,0.4000,0,49.9963,2.0781
sample_fixed,15060,4.18333333,1.4660,0.5000,0,49.9964,2.0112
sample_fixed,15060,4.18333333,1.4660,0.6000,0,49.9967,1.9289
sample_fixed,15060,4.18333333,1.4660,0.7000,0,49.9969,1.8309
sample_fixed,15060,4.18333333,1.4660,0.8000,0,49.9972,1.7174
sample_fixed,15060,4.18333333,1.4660,0.9000,0,49.9976,1.5883
sample_fixed,15060,4.18333333,1.4660,1.0000,0,49.9980,1.4441
sample_fixed,15060,4.18333333,1.4660,1.1000,0,49.9984,1.2850
sample_fixed,15060,4.18333333,1.4660,1.2000,0,49.9989,1.1111
sample_fixed,15060,4.18333333,1.4660,1.3000,0,49.9994,0.9217
sample_fixed,15060,4.18333333,1.4660,1.4000,0,49.9999,0.7133
sample_surface,15060,4.18333333,1.4660,1.4660,1,50.0006,0.5596
sample_fixed,15120,4.20000000,1.4650,0.0000,0,49.9963,2.1912
sample_fixed,15120,4.20000000,1.4650,0.1000,0,49.9964,2.1839
sample_fixed,15120,4.20000000,1.4650,0.2000,0,49.9964,2.1620
sample_fixed,15120,4.20000000,1.4650,0.3000,0,49.9965,2.1253
sample_fixed,15120,4.20000000,1.4650,0.4000,0,49.9967,2.0736
sample_fixed,15120,4.20000000,1.4650,0.5000,0,49.9968,2.0066
sample_fixed,15120,4.20000000,1.4650,0.6000,0,49.9971,1.9242
sample_fixed,15120,4.20000000,1.4650,0.7000,0,49.9973,1.8262
sample_fixed,15120,4.20000000,1.4650,0.8000,0,49.9976,1.7126
sample_fixed,15120,4.20000000,1.4650,0.9000,0,49.9979,1.5835
sample_fixed,15120,4.20000000,1.4650,1.0000,0,49.9983,1.4394
sample_fixed,15120,4.20000000,1.4650,1.1000,0,49.9987,1.2804
sample_fixed,15120,4.20000000,1.4650,1.2000,0,49.9992,1.1067
sample_fixed,15120,4.20000000,1.4650,1.3000,0,49.9996,0.9176
sample_fixed,15120,4.20000000,1.4650,1.4000,0,50.0002,0.7093
sample_surface,15120,4.20000000,1.4650,1.4650,1,50.0008,0.5581
sample_fixed,15180,4.21666667,1.4640,0.0000,0,49.9967,2.1869
sample_fixed,15180,4.21666667,1.4640,0.1000,0,49.9967,2.1796
sample_fixed,15180,4.21666667,1.4640,0.2000,0,49.9968,2.1576
sample_fixed,15180,4.21666667,1.4640,0.3000,0,49.9969,2.1209
sample_fixed,15180,4.21666667,1.4640,0.4000,0,49.9970,2.0691
sample_fixed,15180,4.21666667,1.4640,0.5000,0,49.9972,2.0020
sample_fixed,15180,4.21666667,1.4640,0.6000,0,49.9974,1.9195
sample_fixed,15180,4.21666667,1.4640,0.7000,0,49.9977,1.8214
sample_fixed,15180,4.21666667,1.4640,0.8000,0,49.9980,1.7078
sample_fixed,15180,4.21666667,1.4640,0.9000,0,49.9983,1.5788
sample_fixed,15180,4.21666667,1.4640,1.0000,0,49.9987,1.4347
sample_fixed,15180,4.21666667,1.4640,1.1000,0,49.9990,1.2759
sample_fixed,15180,4.21666667,1.4640,1.2000,0,49.9995,1.1024
sample_fixed,15180,4.21666667,1.4640,1.3000,0,49.9999,0.9134
sample_fixed,15180,4.21666667,1.4640,1.4000,0,50.0004,0.7053
sample_surface,15180,4.21666667,1.4640,1.4640,1,50.0010,0.5566
sample_fixed,15240,4.23333333,1.4630,0.0000,0,49.9971,2.1826
sample_fixed,15240,4.23333333,1.4630,0.1000,0,49.9971,2.1753
sample_fixed,15240,4.23333333,1.4630,0.2000,0,49.9972,2.1533
sample_fixed,15240,4.23333333,1.4630,0.3000,0,49.9973,2.1164
sample_fixed,15240,4.23333333,1.4630,0.4000,0,49.9974,2.0645
sample_fixed,15240,4.23333333,1.4630,0.5000,0,49.9976,1.9974
sample_fixed,15240,4.23333333,1.4630,0.6000,0,49.9978,1.9148
sample_fixed,15240,4.23333333,1.4630,0.7000,0,49.9980,1.8167
sample_fixed,15240,4.23333333,1.4630,0.8000,0,49.9983,1.7030
sample_fixed,15240,4.23333333,1.4630,0.9000,0,49.9986,1.5741
sample_fixed,15240,4.23333333,1.4630,1.0000,0,49.9990,1.4301
sample_fixed,15240,4.23333333,1.4630,1.1000,0,49.9993,1.2714
sample_fixed,15240,4.23333333,1.4630,1.2000,0,49.9997,1.0981
sample_fixed,15240,4.23333333,1.4630,1.3000,0,50.0002,0.9093
sample_fixed,15240,4.23333333,1.4630,1.4000,0,50.0006,0.7014
sample_surface,15240,4.23333333,1.4630,1.4630,1,50.0012,0.5551
sample_fixed,15300,4.25000000,1.4620,0.0000,0,49.9975,2.1783
sample_fixed,15300,4.25000000,1.4620,0.1000,0,49.9975,2.1709
sample_fixed,15300,4.25000000,1.4620,0.2000,0,49.9976,2.1489
sample_fixed,15300,4.25000000,1.4620,0.3000,0,49.9976,2.1120
sample_fixed,15300,4.25000000,1.4620,0.4000,0,49.9978,2.0600
sample_fixed,15300,4.25000000,1.4620,0.5000,0,49.9979,1.9928
sample_fixed,15300,4.25000000,1.4620,0.6000,0,49.9981,1.9101
sample_fixed,15300,4.25000000,1.4620,0.7000,0,49.9984,1.8119
sample_fixed,15300,4.25000000,1.4620,0.8000,0,49.9986,1.6983
sample_fixed,15300,4.25000000,1.4620,0.9000,0,49.9989,1.5693
sample_fixed,15300,4.25000000,1.4620,1.0000,0,49.9993,1.4254
sample_fixed,15300,4.25000000,1.4620,1.1000,0,49.9996,1.2669
sample_fixed,15300,4.25000000,1.4620,1.2000,0,50.0000,1.0937
sample_fixed,15300,4.25000000,1.4620,1.3000,0,50.0004,0.9052
sample_fixed,15300,4.25000000,1.4620,1.4000,0,50.0009,0.6974
sample_surface,15300,4.25000000,1.4620,1.4620,1,50.0014,0.5536
sample_fixed,15360,4.26666667,1.4610,0.0000,0,49.9978,2.1740
sample_fixed,15360,4.26666667,1.4610,0.1000,0,49.9979,2.1666
sample_fixed,15360,4.26666667,1.4610,0.2000,0,49.9979,2.1445
sample_fixed,15360,4.26666667,1.4610,0.3000,0,49.9980,2.1075
sample_fixed,15360,4.26666667,1.4610,0.4000,0,49.9981,2.0555
sample_fixed,15360,4.26666667,1.4610,0.5000,0,49.9983,1.9882
sample_fixed,15360,4.26666667,1.4610,0.6000,0,49.9985,1.9054
sample_fixed,15360,4.26666667,1.4610,0.7000,0,49.9987,1.8072
sample_fixed,15360,4.26666667,1.4610,0.8000,0,49.9990,1.6935
sample_fixed,15360,4.26666667,1.4610,0.9000,0,49.9992,1.5646
sample_fixed,15360,4.26666667,1.4610,1.0000,0,49.9995,1.4208
sample_fixed,15360,4.26666667,1.4610,1.1000,0,49.9999,1.2624
sample_fixed,15360,4.26666667,1.4610,1.2000,0,50.0003,1.0894
sample_fixed,15360,4.26666667,1.4610,1.3000,0,50.0006,0.9011
sample_fixed,15360,4.26666667,1.4610,1.4000,0,50.0011,0.6935
sample_surface,15360,4.26666667,1.4610,1.4610,1,50.0016,0.5521
sample_fixed,15420,4.28333333,1.4600,0.0000,0,49.9982,2.1696
sample_fixed,15420,4.28333333,1.4600,0.1000,0,49.9982,2.1623
sample_fixed,15420,4.28333333,1.4600,0.2000,0,49.9982,2.1401
sample_fixed,15420,4.28333333,1.4600,0.3000,0,49.9983,2.1031
sample_fixed,15420,4.28333333,1.4600,0.4000,0,49.9985,2.0510
sample_fixed,15420,4.28333333,1.4600,0.5000,0,49.9986,1.9836
sample_fixed,15420,4.28333333,1.4600,0.6000,0,49.9988,1.9008
sample_fixed,15420,4.28333333,1.4600,0.7000,0,49.9990,1.8025
sample_fixed,15420,4.28333333,1.4600,0.8000,0,49.9992,1.6888
sample_fixed,15420,4.28333333,1.4600,0.9000,0,49.9995,1.5599
sample_fixed,15420,4.28333333,1.4600,1.0000,0,49.9998,1.4162
sample_fixed,15420,4.28333333,1.4600,1.1000,0,50.0001,1.2579
sample_fixed,15420,4.28333333,1.4600,1.2000,0,50.0005,1.0851
sample_fixed,15420,4.28333333,1.4600,1.3000,0,50.0009,0.8970
sample_fixed,15420,4.28333333,1.4600,1.4000,0,50.0013,0.6896
sample_surface,15420,4.28333333,1.4600,1.4600,1,50.0018,0.5506
sample_fixed,15480,4.30000000,1.4590,0.0000,0,49.9985,2.1653
sample_fixed,15480,4.30000000,1.4590,0.1000,0,49.9985,2.1579
sample_fixed,15480,4.30000000,1.4590,0.2000,0,49.9986,2.1357
sample_fixed,15480,4.30000000,1.4590,0.3000,0,49.9987,2.0986
sample_fixed,15480,4.30000000,1.4590,0.4000,0,49.9988,2.0464
sample_fixed,15480,4.30000000,1.4590,0.5000,0,49.9989,1.9790
sample_fixed,15480,4.30000000,1.4590,0.6000,0,49.9991,1.8961
sample_fixed,15480,4.30000000,1.4590,0.7000,0,49.9993,1.7977
sample_fixed,15480,4.30000000,1.4590,0.8000,0,49.9995,1.6840
sample_fixed,15480,4.30000000,1.4590,0.9000,0,49.9998,1.5552
sample_fixed,15480,4.30000000,1.4590,1.0000,0,50.0001,1.4115
sample_fixed,15480,4.30000000,1.4590,1.1000,0,50.0004,1.2534
sample_fixed,15480,4.30000000,1.4590,1.2000,0,50.0007,1.0808
sample_fixed,15480,4.30000000,1.4590,1.3000,0,50.0011,0.8929
sample_fixed,15480,4.30000000,1.4590,1.4000,0,50.0015,0.6856
sample_surface,15480,4.30000000,1.4590,1.4590,1,50.0019,0.5491
sample_fixed,15540,4.31666667,1.4580,0.0000,0,49.9988,2.1610
sample_fixed,15540,4.31666667,1.4580,0.1000,0,49.9988,2.1536
sample_fixed,15540,4.31666667,1.4580,0.2000,0,49.9989,2.1313
sample_fixed,15540,4.31666667,1.4580,0.3000,0,49.9990,2.0942
sample_fixed,15540,4.31666667,1.4580,0.4000,0,49.9991,2.0419
sample_fixed,15540,4.31666667,1.4580,0.5000,0,49.9992,1.9743
sample_fixed,15540,4.31666667,1.4580,0.6000,0,49.9994,1.8914
sample_fixed,15540,4.31666667,1.4580,0.7000,0,49.9996,1.7930
sample_fixed,15540,4.31666667,1.4580,0.8000,0,49.9998,1.6793
sample_fixed,15540,4.31666667,1.4580,0.9000,0,50.0000,1.5505
sample_fixed,15540,4.31666667,1.4580,1.0000,0,50.0003,1.4070
sample_fixed,15540,4.31666667,1.4580,1.1000,0,50.0006,1.2490
sample_fixed,15540,4.31666667,1.4580,1.2000,0,50.0009,1.0766
sample_fixed,15540,4.31666667,1.4580,1.3000,0,50.0013,0.8888
sample_fixed,15540,4.31666667,1.4580,1.4000,0,50.0016,0.6817
sample_surface,15540,4.31666667,1.4580,1.4580,1,50.0021,0.5477
sample_fixed,15600,4.33333333,1.4570,0.0000,0,49.9991,2.1566
sample_fixed,15600,4.33333333,1.4570,0.1000,0,49.9991,2.1492
sample_fixed,15600,4.33333333,1.4570,0.2000,0,49.9992,2.1269
sample_fixed,15600,4.33333333,1.4570,0.3000,0,49.9993,2.0897
sample_fixed,15600,4.33333333,1.4570,0.4000,0,49.9994,2.0374
sample_fixed,15600,4.33333333,1.4570,0.5000,0,49.9995,1.9697
sample_fixed,15600,4.33333333,1.4570,0.6000,0,49.9997,1.8867
sample_fixed,15600,4.33333333,1.4570,0.7000,0,49.9998,1.7883
sample_fixed,15600,4.33333333,1.4570,0.8000,0,50.0000,1.6746
sample_fixed,15600,4.33333333,1.4570,0.9000,0,50.0003,1.5458
sample_fixed,15600,4.33333333,1.4570,1.0000,0,50.0005,1.4024
sample_fixed,15600,4.33333333,1.4570,1.1000,0,50.0008,1.2445
sample_fixed,15600,4.33333333,1.4570,1.2000,0,50.0011,1.0723
sample_fixed,15600,4.33333333,1.4570,1.3000,0,50.0014,0.8848
sample_fixed,15600,4.33333333,1.4570,1.4000,0,50.0018,0.6779
sample_surface,15600,4.33333333,1.4570,1.4570,1,50.0022,0.5462
sample_fixed,15660,4.35000000,1.4560,0.0000,0,49.9994,2.1523
sample_fixed,15660,4.35000000,1.4560,0.1000,0,49.9994,2.1449
sample_fixed,15660,4.35000000,1.4560,0.2000,0,49.9995,2.1225
sample_fixed,15660,4.35000000,1.4560,0.3000,0,49.9995,2.0853
sample_fixed,15660,4.35000000,1.4560,0.4000,0,49.9996,2.0328
sample_fixed,15660,4.35000000,1.4560,0.5000,0,49.9998,1.9651
sample_fixed,15660,4.35000000,1.4560,0.6000,0,49.9999,1.8821
sample_fixed,15660,4.35000000,1.4560,0.7000,0,50.0001,1.7836
sample_fixed,15660,4.35000000,1.4560,0.8000,0,50.0003,1.6699
sample_fixed,15660,4.35000000,1.4560,0.9000,0,50.0005,1.5412
sample_fixed,15660,4.35000000,1.4560,1.0000,0,50.0008,1.3978
sample_fixed,15660,4.35000000,1.4560,1.1000,0,50.0010,1.2401
sample_fixed,15660,4.35000000,1.4560,1.2000,0,50.0013,1.0681
sample_fixed,15660,4.35000000,1.4560,1.3000,0,50.0016,0.8808
sample_fixed,15660,4.35000000,1.4560,1.4000,0,50.0020,0.6740
sample_surface,15660,4.35000000,1.4560,1.4560,1,50.0024,0.5447
sample_fixed,15720,4.36666667,1.4550,0.0000,0,49.9997,2.1479
sample_fixed,15720,4.36666667,1.4550,0.1000,0,49.9997,2.1405
sample_fixed,15720,4.36666667,1.4550,0.2000,0,49.9997,2.1181
sample_fixed,15720,4.36666667,1.4550,0.3000,0,49.9998,2.0808
sample_fixed,15720,4.36666667,1.4550,0.4000,0,49.9999,2.0283
sample_fixed,15720,4.36666667,1.4550,0.5000,0,50.0000,1.9605
sample_fixed,15720,4.36666667,1.4550,0.6000,0,50.0002,1.8774
sample_fixed,15720,4.36666667,1.4550,0.7000,0,50.0003,1.7789
sample_fixed,15720,4.36666667,1.4550,0.8000,0,50.0005,1.6652
sample_fixed,15720,4.36666667,1.4550,0.9000,0,50.0007,1.5365
sample_fixed,15720,4.36666667,1.4550,1.0000,0,50.0010,1.3933
sample_fixed,15720,4.36666667,1.4550,1.1000,0,50.0012,1.2357
sample_fixed,15720,4.36666667,1.4550,1.2000,0,50.0015,1.0639
sample_fixed,15720,4.36666667,1.4550,1.3000,0,50.0018,0.8767
sample_fixed,15720,4.36666667,1.4550,1.4000,0,50.0021,0.6701
sample_surface,15720,4.36666667,1.4550,1.4550,1,50.0025,0.5433
sample_fixed,15780,4.38333333,1.4540,0.0000,0,49.9999,2.1435
sample_fixed,15780,4.38333333,1.4540,0.1000,0,50.0000,2.1361
sample_fixed,15780,4.38333333,1.4540,0.2000,0,50.0000,2.1137
sample_fixed,15780,4.38333333,1.4540,0.3000,0,50.0001,2.0763
sample_fixed,15780,4.38333333,1.4540,0.4000,0,50.0001,2.0238
sample_fixed,15780,4.38333333,1.4540,0.5000,0,50.0003,1.9559
sample_fixed,15780,4.38333333,1.4540,0.6000,0,50.0004,1.8727
sample_fixed,15780,4.38333333,1.4540,0.7000,0,50.0006,1.7742
sample_fixed,15780,4.38333333,1.4540,0.8000,0,50.0007,1.6605
sample_fixed,15780,4.38333333,1.4540,0.9000,0,50.0009,1.5319
sample_fixed,15780,4.38333333,1.4540,1.0000,0,50.0012,1.3887
sample_fixed,15780,4.38333333,1.4540,1.1000,0,50.0014,1.2313
sample_fixed,15780,4.38333333,1.4540,1.2000,0,50.0017,1.0597
sample_fixed,15780,4.38333333,1.4540,1.3000,0,50.0019,0.8727
sample_fixed,15780,4.38333333,1.4540,1.4000,0,50.0023,0.6663
sample_surface,15780,4.38333333,1.4540,1.4540,1,50.0026,0.5418
sample_fixed,15840,4.40000000,1.4530,0.0000,0,50.0002,2.1392
sample_fixed,15840,4.40000000,1.4530,0.1000,0,50.0002,2.1317
sample_fixed,15840,4.40000000,1.4530,0.2000,0,50.0002,2.1093
sample_fixed,15840,4.40000000,1.4530,0.3000,0,50.0003,2.0718
sample_fixed,15840,4.40000000,1.4530,0.4000,0,50.0004,2.0192
sample_fixed,15840,4.40000000,1.4530,0.5000,0,50.0005,1.9513
sample_fixed,15840,4.40000000,1.4530,0.6000,0,50.0006,1.8681
sample_fixed,15840,4.40000000,1.4530,0.7000,0,50.0008,1.7696
sample_fixed,15840,4.40000000,1.4530,0.8000,0,50.0010,1.6559
sample_fixed,15840,4.40000000,1.4530,0.9000,0,50.0011,1.5273
sample_fixed,15840,4.40000000,1.4530,1.0000,0,50.0014,1.3842
sample_fixed,15840,4.40000000,1.4530,1.1000,0,50.0016,1.2269
sample_fixed,15840,4.40000000,1.4530,1.2000,0,50.0018,1.0555
sample_fixed,15840,4.40000000,1.4530,1.3000,0,50.0021,0.8688
sample_fixed,15840,4.40000000,1.4530,1.4000,0,50.0024,0.6624
sample_surface,15840,4.40000000,1.4530,1.4530,1,50.0027,0.5404
sample_fixed,15900,4.41666667,1.4520,0.0000,0,50.0004,2.1348
sample_fixed,15900,4.41666667,1.4520,0.1000,0,50.0004,2.1273
sample_fixed,15900,4.41666667,1.4520,0.2000,0,50.0005,2.1049
sample_fixed,15900,4.41666667,1.4520,0.3000,0,50.0005,2.0674
sample_fixed,15900,4.41666667,1.4520,0.4000,0,50.0006,2.0147
sample_fixed,15900,4.41666667,1.4520,0.5000,0,50.0007,1.9467
sample_fixed,15900,4.41666667,1.4520,0.6000,0,50.0008,1.8634
sample_fixed,15900,4.41666667,1.4520,0.7000,0,50.0010,1.7649
sample_fixed,15900,4.41666667,1.4520,0.8000,0,50.0011,1.6512
sample_fixed,15900,4.41666667,1.4520,0.9000,0,50.0013,1.5227
sample_fixed,15900,4.41666667,1.4520,1.0000,0,50.0015,1.3797
sample_fixed,15900,4.41666667,1.4520,1.1000,0,50.0018,1.2226
sample_fixed,15900,4.41666667,1.4520,1.2000,0,50.0020,1.0513
sample_fixed,15900,4.41666667,1.4520,1.3000,0,50.0022,0.8648
sample_fixed,15900,4.41666667,1.4520,1.4000,0,50.0025,0.6586
sample_surface,15900,4.41666667,1.4520,1.4520,1,50.0029,0.5389
sample_fixed,15960,4.43333333,1.4510,0.0000,0,50.0006,2.1304
sample_fixed,15960,4.43333333,1.4510,0.1000,0,50.0007,2.1229
sample_fixed,15960,4.43333333,1.4510,0.2000,0,50.0007,2.1004
sample_fixed,15960,4.43333333,1.4510,0.3000,0,50.0007,2.0629
sample_fixed,15960,4.43333333,1.4510,0.4000,0,50.0008,2.0101
sample_fixed,15960,4.43333333,1.4510,0.5000,0,50.0009,1.9421
sample_fixed,15960,4.43333333,1.4510,0.6000,0,50.0010,1.8588
sample_fixed,15960,4.43333333,1.4510,0.7000,0,50.0012,1.7602
sample_fixed,15960,4.43333333,1.4510,0.8000,0,50.0013,1.6465
sample_fixed,15960,4.43333333,1.4510,0.9000,0,50.0015,1.5181
sample_fixed,15960,4.43333333,1.4510,1.0000,0,50.0017,1.3752
sample_fixed,15960,4.43333333,1.4510,1.1000,0,50.0019,1.2182
sample_fixed,15960,4.43333333,1.4510,1.2000,0,50.0021,1.0471
sample_fixed,15960,4.43333333,1.4510,1.3000,0,50.0024,0.8608
sample_fixed,15960,4.43333333,1.4510,1.4000,0,50.0026,0.6548
sample_surface,15960,4.43333333,1.4510,1.4510,1,50.0030,0.5375
sample_fixed,16020,4.45000000,1.4500,0.0000,0,50.0009,2.1260
sample_fixed,16020,4.45000000,1.4500,0.1000,0,50.0009,2.1185
sample_fixed,16020,4.45000000,1.4500,0.2000,0,50.0009,2.0960
sample_fixed,16020,4.45000000,1.4500,0.3000,0,50.0010,2.0584
sample_fixed,16020,4.45000000,1.4500,0.4000,0,50.0010,2.0056
sample_fixed,16020,4.45000000,1.4500,0.5000,0,50.0011,1.9375
sample_fixed,16020,4.45000000,1.4500,0.6000,0,50.0012,1.8542
sample_fixed,16020,4.45000000,1.4500,0.7000,0,50.0014,1.7555
sample_fixed,16020,4.45000000,1.4500,0.8000,0,50.0015,1.6419
sample_fixed,16020,4.45000000,1.4500,0.9000,0,50.0017,1.5135
sample_fixed,16020,4.45000000,1.4500,1.0000,0,50.0019,1.3707
sample_fixed,16020,4.45000000,1.4500,1.1000,0,50.0021,1.2139
sample_fixed,16020,4.45000000,1.4500,1.2000,0,50.0023,1.0430
sample_fixed,16020,4.45000000,1.4500,1.3000,0,50.0025,0.8569
sample_fixed,16020,4.45000000,1.4500,1.4000,0,50.0028,0.6509
sample_surface,16020,4.45000000,1.4500,1.4500,1,50.0031,0.5361
sample_fixed,16080,4.46666667,1.4490,0.0000,0,50.0011,2.1216
sample_fixed,16080,4.46666667,1.4490,0.1000,0,50.0011,2.1141
sample_fixed,16080,4.46666667,1.4490,0.2000,0,50.0011,2.0916
sample_fixed,16080,4.46666667,1.4490,0.3000,0,50.0012,2.0539
sample_fixed,16080,4.46666667,1.4490,0.4000,0,50.0012,2.0011
sample_fixed,16080,4.46666667,1.4490,0.5000,0,50.0013,1.9329
sample_fixed,16080,4.46666667,1.4490,0.6000,0,50.0014,1.8495
sample_fixed,16080,4.46666667,1.4490,0.7000,0,50.0015,1.7509
sample_fixed,16080,4.46666667,1.4490,0.8000,0,50.0017,1.6373
sample_fixed,16080,4.46666667,1.4490,0.9000,0,50.0018,1.5089
sample_fixed,16080,4.46666667,1.4490,1.0000,0,50.0020,1.3662
sample_fixed,16080,4.46666667,1.4490,1.1000,0,50.0022,1.2096
sample_fixed,16080,4.46666667,1.4490,1.2000,0,50.0024,1.0388
sample_fixed,16080,4.46666667,1.4490,1.3000,0,50.0026,0.8529
sample_fixed,16080,4.46666667,1.4490,1.4000,0,50.0029,0.6471
sample_surface,16080,4.46666667,1.4490,1.4490,1,50.0032,0.5346
sample_fixed,16140,4.48333333,1.4480,0.0000,0,50.0013,2.1172
sample_fixed,16140,4.48333333,1.4480,0.1000,0,50.0013,2.1097
sample_fixed,16140,4.48333333,1.4480,0.2000,0,50.0013,2.0871
sample_fixed,16140,4.48333333,1.4480,0.3000,0,50.0013,2.0494
sample_fixed,16140,4.48333333,1.4480,0.4000,0,50.0014,1.9965
sample_fixed,16140,4.48333333,1.4480,0.5000,0,50.0015,1.9283
sample_fixed,16140,4.48333333,1.4480,0.6000,0,50.0016,1.8449
sample_fixed,16140,4.48333333,1.4480,0.7000,0,50.0017,1.7462
sample_fixed,16140,4.48333333,1.4480,0.8000,0,50.0019,1.6326
sample_fixed,16140,4.48333333,1.4480,0.9000,0,50.0020,1.5043
sample_fixed,16140,4.48333333,1.4480,1.0000,0,50.0022,1.3618
sample_fixed,16140,4.48333333,1.4480,1.1000,0,50.0023,1.2052
sample_fixed,16140,4.48333333,1.4480,1.2000,0,50.0025,1.0347
sample_fixed,16140,4.48333333,1.4480,1.3000,0,50.0027,0.8490
sample_fixed,16140,4.48333333,1.4480,1.4000,0,50.0030,0.6433
